"pred_decade","elev_group","name","mean","sd","n_obs"
2020,"montane","mean_richness",26.6599908134992,5.04686211113762,404942
2020,"montane","shade_cold",0.0695485432396981,0.0563132780796353,404942
2020,"montane","shade_notemp",0.217058980261473,0.0574252178178938,404942
2020,"montane","shade_warm",0.280751880164713,0.134782131124955,404942
2020,"montane","shrub",0.0966398016832978,0.0556106406986801,404942
2020,"subalpine","fern",0.0973422142273627,0.0316259955241533,358481
2020,"subalpine","graminoid",0.134652283321285,0.0589601721151906,358481
2020,"subalpine","herb",0.682197243402571,0.0737902591601666,358481
2020,"subalpine","light_cold",0.401712706219012,0.113726929330859,358481
2020,"subalpine","light_notemp",0.157647287487186,0.0433955189334276,358481
2020,"subalpine","light_warm",0.14095502702979,0.0305658759903627,358481
2020,"subalpine","mean_richness",36.3980908332659,7.29567644672085,358481
2020,"subalpine","shade_cold",0.113279580296415,0.0424012255044601,358481
2020,"subalpine","shade_notemp",0.107635571460362,0.0444241408806056,358481
2020,"subalpine","shade_warm",0.0787698275072341,0.0595446124580787,358481
2020,"subalpine","shrub",0.0858082590487817,0.043590790170359,358481
2020,"submontane","fern",0.102993170272929,0.0626840069190413,101043
2020,"submontane","graminoid",0.106127418938198,0.0391619108100104,101043
2020,"submontane","herb",0.686743892794641,0.0808858436802764,101043
2020,"submontane","light_cold",0.0380648607828844,0.0460515821828499,101043
2020,"submontane","light_notemp",0.152435218858008,0.0593202643819571,101043
2020,"submontane","light_warm",0.102754981588873,0.0491557899925178,101043
2020,"submontane","mean_richness",24.5311600011876,3.10257056163843,101043
2020,"submontane","shade_cold",0.013481474893147,0.0237754175021875,101043
2020,"submontane","shade_notemp",0.255554131074751,0.0489596229955664,101043
2020,"submontane","shade_warm",0.437709332802337,0.086471978188316,101043
2020,"submontane","shrub",0.104135517994233,0.0502167490770351,101043
